2.966043919745111612e-01 2.975840000000000152e-01
1.217064526001973679e+00 1.212979000000000029e+00
-3.363986999532571076e-01 -3.357129999999999836e-01
-4.514150667308842735e-01 -4.481040000000000023e-01
8.625074098774136999e-01 8.619069999999999787e-01
5.947222909450865513e-01 5.965719999999999912e-01
2.206745844091759778e-01 2.265860000000000096e-01
9.054841561783000259e-02 8.805300000000000626e-02
-1.859455071364667367e-01 -1.864580000000000126e-01
-1.671839770115046475e+00 -1.674908000000000063e+00
-3.175537382672632969e-01 -3.156599999999999961e-01
1.511831854767731631e+00 1.507622000000000018e+00
-5.149347591884161357e-01 -5.132660000000000000e-01
-5.640144984618804536e-01 -5.673859999999999459e-01
6.404100914241244169e-01 6.408230000000000315e-01
-7.090794199206168491e-01 -7.115559999999999663e-01
5.252734797261839894e-01 5.260860000000000536e-01
-1.206505291075526287e+00 -1.199750000000000094e+00
-8.276199549550664614e-01 -8.286029999999999784e-01
-1.315164531485315091e+00 -1.312785000000000091e+00
-4.823616058448010335e-02 -5.652399999999999786e-02
-8.727064116882654599e-02 -8.904700000000000115e-02
1.049825035798747752e+00 1.051087000000000105e+00
-3.489981129145172112e-01 -3.487529999999999797e-01
-1.267634280756286813e-01 -1.226980000000000015e-01
-1.099536255584263378e+00 -1.094179000000000013e+00
8.233152355491375474e-01 8.192509999999999515e-01
4.550314600379367636e-01 4.548200000000000021e-01
-8.683576962736871963e-02 -8.763799999999999368e-02
-7.047504977548566529e-01 -7.029889999999999750e-01
1.229057582568679585e+00 1.234766999999999948e+00
2.738218201556872344e-01 2.750900000000000012e-01
-1.453566291860005855e+00 -1.449956999999999940e+00
-3.016833041437774199e-01 -3.019950000000000134e-01
-2.068965659307178129e-01 -2.068889999999999896e-01
4.849494855196896381e-01 4.820590000000000153e-01
-4.588061032137393802e-01 -4.607439999999999869e-01
3.001340180710938554e-01 3.024430000000000174e-01
2.050265455762367850e+00 2.056960000000000122e+00
-3.122630508080259659e-02 -3.094999999999999835e-02
-9.955082293156536366e-02 -9.159899999999999987e-02
-3.937938858285219279e-01 -3.954469999999999930e-01
1.281489481383468965e+00 1.283312000000000008e+00
5.556881937936488658e-01 5.560040000000000537e-01
6.855192113628394424e-01 6.860009999999999719e-01
-9.183255937651781942e-01 -9.174619999999999997e-01
3.406550230530192014e-01 3.406560000000000143e-01
9.911504902894527902e-01 9.709010000000000140e-01
-4.592447335220284366e-02 -5.291400000000000270e-02
-8.840710276002364254e-02 -8.977899999999999769e-02
3.415912410164922974e-01 3.393800000000000150e-01
5.477166273847680067e-01 5.474809999999999954e-01
7.173557677479456274e-01 7.198369999999999491e-01
-2.625208451519700503e-01 -2.639699999999999824e-01
-2.886776949819163107e-01 -2.942150000000000043e-01
-5.676253466658350844e-01 -5.695310000000000095e-01
4.698251285826926527e-01 4.712109999999999910e-01
-1.561549590787645325e-01 -1.576039999999999941e-01
8.637899196720955075e-02 8.248500000000000276e-02
6.564757888927319485e-02 6.458700000000000552e-02
2.044183666884271666e-01 2.099360000000000115e-01
4.801754930660728782e-01 4.842020000000000213e-01
6.940887524469641079e-03 7.564999999999999676e-03
2.864459841158080167e-01 2.897299999999999875e-01
-3.377362923921176652e-01 -3.349449999999999927e-01
-3.597062451769842406e-01 -3.553129999999999900e-01
-8.791716572444521205e-01 -8.757989999999999942e-01
-1.352668190851470165e+00 -1.351185000000000080e+00
3.414063996478153840e-01 3.406750000000000056e-01
1.157681392352031047e+00 1.158836999999999895e+00
7.256332043977771207e-01 7.289060000000000539e-01
7.597070182352849699e-02 7.673900000000000166e-02
-6.261867741311135660e-01 -6.284429999999999739e-01
-2.480709854570610773e-01 -2.470630000000000048e-01
2.371722351057357070e-01 2.359670000000000101e-01
8.121282298156380364e-01 8.141230000000000411e-01
4.354849451566167318e-03 7.027000000000000260e-03
-4.330343251574886310e-01 -4.210269999999999846e-01
-1.788676664651708492e+00 -1.778035000000000032e+00
-3.659746275595092690e-01 -3.679009999999999780e-01
-1.023139718667437359e+00 -1.022993000000000041e+00
2.686838083823754886e-01 2.729940000000000144e-01
5.518576141166602333e-01 5.509429999999999605e-01
9.029630266800170446e-02 9.045799999999999674e-02
-1.744548598908290948e-01 -1.854210000000000025e-01
-1.418917604922107500e-01 -1.350169999999999981e-01
2.788234327258967138e-01 2.813439999999999830e-01
4.104585399501676779e-01 4.107879999999999865e-01
9.305711903138069729e-02 9.812200000000000089e-02
7.099461829239648303e-01 7.072460000000000413e-01
-1.010331836550496298e+00 -1.011881000000000030e+00
-4.820149039272010327e-01 -4.830369999999999941e-01
3.870642529229016970e-01 3.922209999999999863e-01
-1.658682005786005220e-03 2.589000000000000155e-03
3.425380069868229072e-01 3.427270000000000039e-01
-3.365576770286784480e-01 -3.348590000000000177e-01
-9.356199139177263646e-01 -9.368149999999999533e-01
-1.002404004672996507e-03 5.819999999999999653e-03
-5.188317127277297658e-02 -5.765499999999999792e-02
-2.233640389091071654e-01 -2.248880000000000046e-01
-6.635780155027135585e-01 -6.684919999999999751e-01
1.127206061657987757e+00 1.122543999999999986e+00
8.154416373766387727e-02 8.220600000000000129e-02
-1.088698209899556346e+00 -1.092869000000000090e+00
-2.659989506775253254e-01 -2.669250000000000234e-01
-4.294819414779284528e-01 -4.308679999999999732e-01
-1.017216700524704365e+00 -1.019430000000000058e+00
-5.531885506852516343e-01 -5.510329999999999950e-01
1.300048885361543505e+00 1.300979000000000108e+00
1.083210174888002975e+00 1.082316999999999974e+00
-5.301209308524215125e-01 -5.271519999999999539e-01
-2.063754982947969552e-01 -2.148359999999999992e-01
5.477296151476380714e-01 5.456600000000000339e-01
7.257369177676169514e-01 7.268050000000000344e-01
1.155339181849390329e+00 1.156922999999999924e+00
-3.330130590536217738e-03 4.670000000000000214e-04
-9.998533228201067491e-01 -9.969810000000000061e-01
-7.762372470860103846e-01 -7.782930000000000126e-01
-2.666319156134875357e-01 -2.692849999999999966e-01
-2.730936070110665526e-01 -2.694300000000000028e-01
3.299024740269952405e-01 3.273829999999999796e-01
-9.933554971609801498e-01 -1.008143999999999929e+00
9.329312596754806286e-01 9.326919999999999655e-01
3.861117185919056283e-01 3.849830000000000196e-01
3.675781008926151117e-01 3.659629999999999828e-01
1.593392124112378294e+00 1.584837000000000051e+00
7.681050334062726748e-01 7.624180000000000401e-01
6.722363222848350972e-01 6.763740000000000308e-01
7.823418481809758518e-01 7.816920000000000535e-01
-7.989921133004918019e-02 -8.095199999999999618e-02
-8.996428830571900903e-02 -9.055499999999999661e-02
-6.654758641055462665e-01 -6.666539999999999688e-01
-3.053998885438815591e-01 -3.064129999999999909e-01
8.012027603090938754e-01 7.997419999999999529e-01
-5.516747654593743277e-01 -5.509429999999999605e-01
-3.537882987668776735e-01 -3.560729999999999729e-01
-2.876945908455736944e-01 -2.883560000000000012e-01
-4.774015897666286090e-01 -4.724200000000000066e-01
5.468269048646599018e-01 5.490080000000000515e-01
-6.140931427739360071e-01 -6.144370000000000109e-01
8.259543182845829890e-02 8.440000000000000280e-02
-1.529336312123801722e+00 -1.528550999999999993e+00
4.269064431557358930e-01 4.321940000000000226e-01
-1.511317629155115583e-01 -1.474070000000000102e-01
-6.430659910509289867e-01 -6.449439999999999618e-01
8.297441382458667913e-01 8.428179999999999561e-01
1.399488161609163672e-02 1.517100000000000046e-02
-7.502072720573016440e-02 -7.374999999999999611e-02
-3.930845723482150333e-01 -3.856109999999999816e-01
6.135130441316656302e-01 6.159369999999999568e-01
1.214461792962102660e+00 1.221610000000000085e+00
-1.599851418671914605e+00 -1.597590000000000066e+00
8.800442731549997788e-01 8.841999999999999860e-01
-5.816378869982226085e-01 -5.821840000000000348e-01
1.005102661688042076e-01 9.960099999999999509e-02
-2.445244072605314289e-01 -2.445900000000000019e-01
-2.190910390839033717e-01 -2.166029999999999900e-01
4.172409947655766338e-01 4.169979999999999798e-01
4.224393045190708573e-01 4.217910000000000270e-01
9.147320273070045360e-01 9.191690000000000138e-01
7.351420346622017377e-02 6.945300000000000085e-02
-4.592699624798743940e-01 -4.639510000000000023e-01
-3.707856633383421752e-01 -3.778460000000000152e-01
-5.424933463488211816e-01 -5.387290000000000134e-01
6.350340265465361789e-01 6.350850000000000106e-01
2.152652647804361052e+00 2.142878000000000061e+00
3.610662134803561685e-01 3.618419999999999970e-01
-2.099933614809650351e-01 -2.094669999999999865e-01
2.916804649998077092e-01 2.866460000000000119e-01
-3.721406253902834749e-01 -3.736829999999999874e-01
5.154429162118248087e-01 5.152290000000000481e-01
-1.502998833210722474e-01 -1.519260000000000055e-01
-4.639555916226800747e-01 -4.620190000000000130e-01
-6.784166851271943299e-01 -6.769020000000000037e-01
-1.064026424537033222e+00 -1.385852000000000084e+00
1.565731404304506746e-01 1.543899999999999995e-01
-9.997118734051191336e-01 -1.000229000000000035e+00
1.478823858906762378e+00 1.477919999999999900e+00
-4.147779499363366540e-01 -4.271650000000000169e-01
4.986265563118775224e-01 4.962730000000000197e-01
5.229946909030589453e-01 5.209040000000000337e-01
1.276462158033608851e-02 9.409999999999999962e-03
-4.722985856050758713e-01 -4.718209999999999904e-01
8.778692969877441854e-01 8.721269999999999856e-01
1.243799815145466781e+00 1.243305000000000105e+00
-5.739997219896775249e-01 -5.776149999999999896e-01
-8.446166342356259404e-02 -8.523000000000000020e-02
7.741626914431154471e-02 7.639899999999999469e-02
6.763608791199268166e-01 6.762340000000000018e-01
1.295017968290483212e+00 1.293614999999999959e+00
2.494529362954690299e+00 2.490831000000000017e+00
-2.748988523402262629e-01 -2.740639999999999743e-01
2.578857937384948507e-02 2.296700000000000130e-02
3.417923009890420083e-01 3.386370000000000213e-01
1.094565295521851556e-02 1.109699999999999923e-02
6.526372898181405091e-01 6.526650000000000507e-01
-8.830170603303262311e-01 -8.810299999999999798e-01
1.940118226596974971e+00 1.940792000000000073e+00
3.673905758826911949e-02 3.776199999999999696e-02
6.867712616731771469e-01 6.843019999999999659e-01
6.378249074540764951e-03 9.259999999999999568e-04
6.191044029974186458e-01 6.149369999999999559e-01
6.848922379634025948e-02 6.911399999999999488e-02
-3.063349699310080609e-01 -3.153900000000000037e-01
-2.611546177767536392e-01 -2.636580000000000035e-01
-1.074076502995069404e-02 -8.394999999999999685e-03
-6.733423018626680800e-01 -6.685309999999999864e-01
7.296306018643750058e-01 7.338329999999999576e-01
1.050086420796568554e+00 1.051894000000000107e+00
6.463762802936159346e-01 6.478570000000000162e-01
1.771288563910724534e-01 1.839590000000000114e-01
2.039914960575669234e+00 2.037098999999999993e+00
-9.801203976113564975e-01 -9.773929999999999563e-01
6.022841695955900576e-01 6.031309999999999727e-01
-1.206824867084725694e+00 -1.210574999999999957e+00
-8.063633790784261457e-01 -8.003190000000000026e-01
3.164096295923712887e-02 3.081400000000000111e-02
-2.359212888622304050e-01 -2.355899999999999939e-01
6.930517240545182034e-01 6.944949999999999735e-01
1.432020847394410712e-01 1.441439999999999944e-01
6.589416628523919739e-02 6.309800000000000131e-02
4.225392446877132002e-01 4.200670000000000237e-01
-1.955755135674586143e-03 -2.837999999999999811e-03
-9.912440452392219381e-01 -9.900839999999999641e-01
9.872697246916872782e-02 9.939800000000000024e-02
-6.522484109807478170e-01 -6.531780000000000364e-01
8.085908523322649089e-01 8.040929999999999467e-01
1.206143230945670553e+00 1.218072999999999961e+00
-1.466932087504690951e-02 -1.561300000000000014e-02
-1.679651699085674466e+00 -1.682190999999999992e+00
-3.464817409704821216e-01 -3.472330000000000139e-01
-2.384571384941835959e-01 -2.345359999999999945e-01
-2.646546153089204267e-01 -2.611410000000000120e-01
-8.789765489062850712e-02 -8.967400000000000371e-02
1.331316916475315526e-01 1.323390000000000122e-01
-1.304119451378997763e-01 -1.279669999999999974e-01
8.014235265197071634e-01 8.048980000000000024e-01
5.757209828033182930e-01 6.120949999999999447e-01
-3.068455337074955658e-01 -3.074509999999999743e-01
-4.797122220786889102e-01 -5.588100000000000289e-01
-1.070789517810919689e+00 -1.057706999999999953e+00
-4.889247750579244212e-01 -4.896739999999999982e-01
-5.898349541362777337e-01 -5.916019999999999612e-01
-2.913938440505019489e-01 -2.891460000000000141e-01
-3.368125658124454525e-01 -3.379300000000000082e-01
-7.008119038677170787e-01 -6.895769999999999955e-01
4.237212792676134931e-01 4.223819999999999797e-01
1.239708032631078316e-01 1.238920000000000021e-01
-1.268255228186848882e+00 -1.268461000000000061e+00
-4.187656796337986265e-01 -4.151039999999999730e-01
7.064594029734201364e-01 7.043589999999999574e-01
-2.208459257820585830e-01 -2.166569999999999885e-01
-4.643604301529768996e-02 -4.234600000000000170e-02
-1.265310628342000143e-01 -1.291299999999999948e-01
-7.057593874230114750e-01 -7.010129999999999972e-01
3.200071419905852199e-01 3.174290000000000167e-01
2.165729923234556153e-01 2.170330000000000037e-01
-2.279489119798654428e-01 -2.620140000000000247e-01
1.965781474273864404e-02 2.022499999999999992e-02
-6.882104550013382616e-01 -6.962030000000000163e-01
1.116340112856703204e+00 1.115116999999999914e+00
7.823112710633383093e-01 7.738540000000000418e-01
8.036029849186610008e-02 8.039999999999999925e-02
7.280853395503193992e-01 7.261720000000000397e-01
-1.646312460680123824e-01 -1.623239999999999961e-01
2.724100117252951092e-01 2.712080000000000046e-01
1.374913297473279172e-02 1.034200000000000050e-02
1.217784393853115432e+00 1.222679999999999989e+00
-5.254417670832123299e-01 -5.247249999999999970e-01
-5.243635564375868086e-01 -5.438399999999999901e-01
6.485292965583873137e-01 6.486939999999999928e-01
1.816253541905146207e-01 1.655810000000000060e-01
7.029766284860121672e-01 7.001500000000000501e-01
4.173949063659332381e-01 4.184209999999999874e-01
-5.046889688033761034e-01 -5.015859999999999763e-01
-2.710388525107818580e-01 -2.667019999999999946e-01
-5.390371719831796860e-01 -5.386490000000000444e-01
-3.313886905397991356e-01 -3.294090000000000074e-01
-1.335218375586473272e+00 -1.338751999999999942e+00
-1.872590977421211278e-01 -2.009799999999999920e-01
-3.512110217267467860e-01 -3.499050000000000216e-01
-6.229677847769252708e-01 -6.198460000000000081e-01
7.757873388640312839e-01 8.151380000000000292e-01
-6.646070195104009093e-02 -6.484099999999999586e-02
-1.670832785647120566e-01 -1.691840000000000011e-01
5.762196333964075823e-02 5.491599999999999954e-02
-4.372407070752046820e-01 -4.426789999999999892e-01
-5.143718023980632381e-01 -5.289350000000000440e-01
-3.665051706391936337e-01 -3.649109999999999854e-01
-1.084544535949087951e-01 -1.051890000000000047e-01
-2.482685307117065143e-01 -2.467020000000000046e-01
-1.682120789594828469e+00 -1.679477000000000109e+00
-5.483643159463711392e-01 -5.483879999999999866e-01
1.161125164225955686e-01 1.151400000000000062e-01
-7.150480013587625638e-01 -7.179489999999999483e-01
-5.001366333227239558e-01 -5.026070000000000260e-01
-3.580919179599502122e-01 -3.536900000000000044e-01
-1.927025401592059595e-01 -1.941599999999999993e-01
7.134507133715006777e-01 7.200929999999999831e-01
-1.289189969403511160e+00 -1.287781999999999982e+00
-3.788453143858108163e-01 -3.791050000000000253e-01
-4.756662709531012112e-03 -1.812999999999999941e-03
4.207599072502696824e-01 4.202170000000000072e-01
-7.051730743508994870e-01 -7.009469999999999867e-01
-1.902809137846990239e-01 -1.911670000000000036e-01
-1.070328938324193846e+00 -1.071974999999999900e+00
1.576908452738453814e+00 1.572837000000000041e+00
1.235420586858223757e+00 1.237581000000000042e+00
-4.356524907384931034e-01 -4.406019999999999937e-01
-2.297547083737372375e-01 -2.295339999999999880e-01
-1.027481108980836666e+00 -1.033959000000000072e+00
-6.299024174299150403e-01 -6.429570000000000007e-01
3.726105962057453258e-01 3.672199999999999909e-01
-8.511120037695230067e-01 -8.557869999999999644e-01
-8.768997081041673969e-01 -8.743210000000000148e-01
4.483082235606226096e-01 4.504020000000000246e-01
-4.401687130066536113e-01 -4.426860000000000239e-01
-9.538277765859515256e-02 -9.581499999999999739e-02
2.085822556647158876e-01 2.095720000000000083e-01
-3.564547742547063969e-01 -3.515820000000000056e-01
-1.584712992112279617e-01 -1.567989999999999939e-01
1.526022480658348890e-01 1.542900000000000105e-01
-3.057211300821318645e-01 -3.047150000000000136e-01
-6.605466188166637942e-02 -6.131099999999999745e-02
-3.595467487401107221e-01 -3.622639999999999749e-01
5.951173078172731223e-01 5.957759999999999723e-01
-1.761618576191814611e-01 -1.748490000000000044e-01
-7.809217468615203828e-02 -7.420000000000000207e-02
3.662621666735071946e-01 3.650749999999999829e-01
-8.825871789538269896e-02 -9.229300000000000004e-02
-3.006565935281801938e-01 -2.978129999999999944e-01
2.372323695820846012e-01 2.366820000000000035e-01
-3.073291204777000019e-01 -3.044580000000000064e-01
-5.035216882931976556e-01 -5.011759999999999549e-01
2.774542113067977045e-01 2.812649999999999872e-01
9.878282288148412249e-01 9.888799999999999812e-01
1.030661963491743327e+00 1.032653999999999961e+00
-1.743333176443027099e-01 -1.787799999999999945e-01
1.017058671717698815e-01 1.223540000000000044e-01
-4.966908501238225249e-01 -4.952329999999999788e-01
-1.077933222042657402e+00 -1.077660999999999980e+00
6.261687466922793988e-02 6.241000000000000020e-02
-1.389463945326274708e-01 -1.416149999999999909e-01
-5.963223414285154789e-01 -5.999830000000000441e-01
-6.294028213101459102e-01 -6.315790000000000015e-01
-3.667113617078195942e-01 -3.638159999999999727e-01
2.993636481062477150e-01 2.996969999999999912e-01
4.961070527154287646e-01 4.998290000000000233e-01
5.766626755488624134e-01 5.776740000000000208e-01
1.770060707249898613e-02 1.944200000000000095e-02
-8.400480265500860355e-01 -8.401809999999999556e-01
-3.883823350291104037e-01 -3.883989999999999942e-01
-4.697647643897706615e-02 -4.744799999999999712e-02
-3.730556819443694438e-01 -3.729569999999999830e-01
-1.079291650316091644e+00 -1.075638000000000094e+00
2.161575678511497567e-01 2.220340000000000091e-01
-3.146166699990384785e-01 -3.127420000000000200e-01
-9.730191611025897913e-01 -9.725510000000000543e-01
1.119697828045470356e+00 1.122022000000000075e+00
1.802732337965040621e-01 1.765539999999999887e-01
-3.762820573360903254e-01 -3.768460000000000143e-01
-1.204017352157923604e+00 -1.198987999999999943e+00
-5.824922375342922454e-02 -6.282000000000000084e-02
-6.860254910014673690e-01 -6.930520000000000014e-01
-5.162482475582177432e-01 -5.191059999999999564e-01
-1.956650544820668358e-01 -2.054400000000000115e-01
9.082928208434681849e-02 8.929800000000000237e-02
4.740081975150811644e-02 4.847200000000000120e-02
7.009606992669210612e-01 7.010100000000000220e-01
1.072712860553668435e-01 1.078520000000000034e-01
-6.395848613539847349e-01 -6.294159999999999755e-01
2.188009450857133498e-01 2.160219999999999918e-01
1.351832836012332173e+00 1.386341999999999963e+00
2.459583900825319525e-01 2.477020000000000055e-01
-7.803298982552853147e-02 -7.729099999999999859e-02
-1.047444776292416613e+00 -1.050953000000000026e+00
-1.534962082345359136e+00 -1.473686999999999969e+00
5.157623446838088821e-02 4.959999999999999826e-02
-8.293014842033690215e-01 -8.188459999999999628e-01
-6.057727112685133974e-01 -6.066230000000000233e-01
-4.724605300912596562e-01 -4.727199999999999736e-01
-6.663640139915365523e-01 -6.700129999999999697e-01
-1.031994076551168149e-02 -4.183000000000000086e-03
-1.290026424915575509e+00 -1.294647000000000103e+00
-3.091252295917001902e-04 4.350000000000000026e-04
-7.529427131980104271e-01 -7.681189999999999962e-01
6.740466291861872961e-01 6.780720000000000081e-01
5.587130203131884798e-02 6.056399999999999978e-02
1.939627494460971491e-03 7.060000000000000303e-04
-1.309360035150309187e+00 -1.308747000000000105e+00
2.679473950980550967e-01 2.702370000000000050e-01
3.747877837047575156e-01 3.792179999999999995e-01
4.584770574003322885e-01 4.584659999999999846e-01
3.095258785236375543e-01 3.055229999999999890e-01
2.297209503233892391e+00 2.292672000000000043e+00
-4.077133532956356277e-03 -2.956999999999999993e-03
-1.086178158155497897e+00 -1.116198999999999941e+00
-1.859786194567687456e-01 -1.900900000000000090e-01
-2.888911256665558369e-01 -2.888839999999999741e-01
6.172973500982337214e-02 6.020400000000000057e-02
6.327109905469883167e-01 6.314030000000000475e-01
-3.091252602818173045e-04 -1.250000000000000026e-04
4.882552009204677024e-03 2.835999999999999979e-03
7.350794295097711206e-01 7.382830000000000226e-01
4.275411957558237219e-01 4.298120000000000274e-01
1.650144701082283838e+00 1.651400999999999897e+00
-5.076444316247882282e-01 -5.033549999999999969e-01
6.031924561843347021e-01 6.030119999999999925e-01
-2.930126117459579405e-01 -2.961340000000000083e-01
-1.132217921781297543e+00 -1.132030000000000092e+00
7.172706951991379976e-01 7.156869999999999621e-01
-6.583824263980491143e-01 -6.552529999999999744e-01
5.917882209981284447e-01 5.901250000000000107e-01
-1.048559070761170275e+00 -1.058378000000000041e+00
1.274249548883132910e-02 1.583100000000000132e-02
-4.318635348900699000e-01 -4.309230000000000005e-01
-3.294557357806198183e-01 -3.247280000000000166e-01
8.494805114419361480e-01 8.544620000000000548e-01
-5.041964565857848246e-01 -5.023349999999999760e-01
-5.561489316625405355e-01 -5.497149999999999537e-01
-9.555892146181292901e-01 -9.594399999999999595e-01
9.374707627634970564e-02 9.188499999999999446e-02
4.498510574639724702e-01 4.527709999999999790e-01
9.601203305324670367e-01 9.597599999999999465e-01
-4.531612827353419526e-01 -4.512820000000000165e-01
5.190658994858308173e-01 5.205560000000000187e-01
5.968475241315189805e-01 6.307989999999999986e-01
-9.610838225362243747e-01 -9.750370000000000426e-01
3.795147120707631494e-01 3.783730000000000149e-01
-9.021726243539474055e-01 -9.045729999999999604e-01
4.879484202738102461e-01 4.872290000000000232e-01
-1.056912546851016543e+00 -1.062132000000000076e+00
-2.118191180467401402e-01 -2.133819999999999883e-01
-2.920263112862004906e-01 -2.897899999999999920e-01
-1.844932862036987586e-01 -1.841299999999999881e-01
5.210745221872268296e-01 5.193389999999999951e-01
5.127731908727461985e-02 5.139200000000000018e-02
6.451934085674935204e-01 6.468540000000000401e-01
-2.273803010952402948e-01 -2.237959999999999949e-01
-3.397674188078005919e-01 -3.408860000000000223e-01
-8.298295360205731885e-01 -8.237879999999999647e-01
1.833971903930735614e-01 1.838700000000000057e-01
-2.650617092110225670e-01 -2.649509999999999921e-01
-7.425568228766832313e-01 -7.404500000000000526e-01
7.562740219535557529e-01 7.840899999999999537e-01
1.328418685492271711e+00 1.326602999999999977e+00
3.457087378075736628e-01 3.436350000000000238e-01
-3.160374924809881136e-01 -3.122780000000000000e-01
-5.697232011934926232e-01 -5.714860000000000495e-01
1.574863014923040927e+00 1.574813000000000018e+00
-3.280720425751428859e-01 -3.274389999999999801e-01
-2.822382508985404187e-04 3.429999999999999889e-04
-4.605803983087177617e-02 -4.413299999999999862e-02
4.890972741314314476e-01 4.854840000000000266e-01
-2.891366405450210841e-01 -2.857689999999999952e-01
1.627399039282351412e+00 1.630362000000000089e+00
-2.490068036361137160e-02 -2.499499999999999986e-02
2.104782894609513177e-01 2.110170000000000101e-01
-6.141077360130564600e-02 -5.785900000000000071e-02
-9.318138484303684077e-01 -9.323200000000000376e-01
5.045272372446429898e-02 4.669800000000000340e-02
-2.102055379389078382e-01 -2.025820000000000121e-01
7.426156981293796644e-01 7.421720000000000539e-01
2.666592161511474046e-01 2.681189999999999962e-01
-1.381922932035362095e-01 -1.388959999999999917e-01
-3.699463813642918097e-01 -3.746209999999999818e-01
-5.545616035675662303e-01 -5.532059999999999755e-01
5.762476448557407593e-01 5.764580000000000259e-01
5.927137482651834155e-02 6.149899999999999811e-02
9.824882941404173842e-01 9.848160000000000247e-01
6.759808033277220352e-01 6.736680000000000446e-01
1.511901717887321195e-01 1.552260000000000029e-01
1.364118529986875217e+00 1.364872000000000085e+00
3.160829992027270885e-01 3.141519999999999868e-01
-9.405561372124680020e-01 -9.360359999999999792e-01
-6.797200423808194003e-01 -6.820079999999999476e-01
5.126661767721820695e-01 5.116119999999999557e-01
9.978985328476408512e-01 9.978160000000000363e-01
3.329173165900867204e-02 3.244500000000000162e-02
-1.272211802894931409e-01 -1.269049999999999900e-01
-6.964345051211044289e-05 -2.950000000000000148e-04
4.392175468476597899e-01 4.333370000000000277e-01
-2.255555815273071474e-01 -2.245999999999999941e-01
1.318179359499276337e+00 1.306707999999999981e+00
9.913585519285925685e-01 9.946789999999999798e-01
-5.783105825598156002e-03 -1.295299999999999924e-02
6.549265281338803035e-01 6.703740000000000254e-01
4.747837058911055785e-01 4.785949999999999926e-01
5.871250446557000346e-01 5.899830000000000352e-01
-1.467120557058440244e+00 -1.465891000000000055e+00
-5.479019511622713612e-01 -5.473099999999999632e-01
4.291777172498036919e-01 4.234600000000000031e-01
-7.320964894102370835e-01 -7.258839999999999737e-01
-9.333695530505985438e-01 -9.336440000000000294e-01
7.619689914889802296e-01 7.609050000000000535e-01
-3.353803182030730134e-01 -3.359019999999999784e-01
-2.868044810195202743e-02 -2.851000000000000062e-02
9.510358503133142793e-01 9.516569999999999752e-01
-5.149516790522111753e-01 -5.113429999999999920e-01
-3.223875216712095426e-01 -3.219870000000000232e-01
-3.097220989030959881e-01 -3.084509999999999752e-01
8.819484733989675362e-01 8.853900000000000103e-01
-8.511925026163567054e-01 -8.627489999999999881e-01
1.232975090752077563e+00 1.227063999999999933e+00
